,Rooms,Type,Price,Method,SellerG,Sold_Year,Distance,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount
30966,3,h,875000.0,SP,Buckingham,2018,18.0,1.0,2.0,593.4889333778223,Banyule City Council,Eastern Metropolitan,6990.0
30967,1,h,462000.0,S,Eview,2018,36.9,1.0,0.0,1034.0,Cardinia Shire Council,Eastern Victoria,2259.0
30969,3,h,876000.0,S,Brad,2018,13.1,1.0,1.0,656.0,Hume City Council,Northern Metropolitan,5070.0
30970,4,h,845000.0,S,Schroeder,2018,24.8,2.0,2.0,739.0,Knox City Council,Eastern Metropolitan,10788.0
30971,2,u,597000.0,S,Noel,2018,24.8,1.0,1.0,593.4889333778223,Knox City Council,Eastern Metropolitan,10788.0
30972,3,h,690000.0,S,FN,2018,29.5,1.0,2.0,593.4889333778223,Yarra Ranges Shire Council,Eastern Victoria,604.0
30973,2,h,800000.0,PI,hockingstuart/Sweeney,2018,5.1,1.0,1.0,252.0,Maribyrnong City Council,Western Metropolitan,7570.0
30974,3,h,880000.0,S,Ray,2018,15.4,1.0,3.0,587.0,Whitehorse City Council,Eastern Metropolitan,4385.0
30975,4,h,1120000.0,SP,Harcourts,2018,15.4,2.0,2.0,497.0,Whitehorse City Council,Eastern Metropolitan,4385.0
30976,3,h,697250.0,S,Ash,2018,38.0,1.0,1.0,613.0,Frankston City Council,South-Eastern Metropolitan,17055.0
30977,3,h,561000.0,S,O'Brien,2018,38.0,1.0,2.0,608.0,Frankston City Council,South-Eastern Metropolitan,17055.0
30978,4,h,810000.0,PI,Aquire,2018,38.0,3.0,2.0,718.0,Frankston City Council,South-Eastern Metropolitan,17055.0
30979,5,h,580000.0,S,O'Brien,2018,38.0,2.0,2.0,593.0,Frankston City Council,South-Eastern Metropolitan,17055.0
30980,3,h,1130000.0,PI,Harcourts,2018,16.7,2.0,2.0,730.0,Monash City Council,Eastern Metropolitan,15321.0
30981,2,h,685000.0,S,Eview,2018,11.2,1.0,1.0,362.0,Moreland City Council,Northern Metropolitan,8870.0
30982,3,h,645000.0,S,RW,2018,11.2,2.0,2.0,593.4889333778223,Moreland City Council,Northern Metropolitan,8870.0
30984,2,h,575000.0,S,Harcourts,2018,6.2,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,6482.0
30985,4,h,1175000.0,VB,Purplebricks,2018,21.3,2.0,6.0,723.0,Maroondah City Council,Eastern Metropolitan,3794.0
30986,3,h,865000.0,S,Ray,2018,8.8,1.0,2.0,583.0,Banyule City Council,Eastern Metropolitan,2947.0
30988,3,h,1410000.0,S,Buxton,2018,16.0,2.0,2.0,633.0,Bayside City Council,Southern Metropolitan,4794.0
30991,4,h,680000.0,S,Benlor,2018,18.4,2.0,4.0,593.4889333778223,Wyndham City Council,Western Metropolitan,13830.0
30994,4,h,720000.0,S,Ray,2018,12.1,2.0,1.0,510.0,Darebin City Council,Northern Metropolitan,1414.0
30996,3,h,650000.0,SP,Max,2018,29.9,2.0,2.0,593.4889333778223,Yarra Ranges Shire Council,Eastern Victoria,6732.0
30997,7,h,786500.0,S,Raine,2018,17.4,3.0,2.0,833.0,Hume City Council,Northern Metropolitan,4704.0
30998,1,u,445000.0,SP,Harcourts,2018,0.0,1.0,0.0,593.4889333778223,Melbourne City Council,Northern Metropolitan,17496.0
30999,4,h,413000.0,S,hockingstuart,2018,31.7,1.0,2.0,587.0,Melton City Council,Western Victoria,3600.0
31000,4,h,410000.0,S,hockingstuart,2018,29.8,1.0,2.0,583.0,Melton City Council,Western Victoria,4718.0
31001,3,h,417500.0,S,hockingstuart,2018,29.8,1.0,2.0,594.0,Melton City Council,Western Victoria,4718.0
31004,3,h,1120000.0,S,Thomson,2018,20.0,2.0,2.0,277.0,Kingston City Council,South-Eastern Metropolitan,6162.0
31005,3,h,1462000.0,S,O'Brien,2018,20.0,2.0,2.0,601.0,Kingston City Council,South-Eastern Metropolitan,6162.0
31006,5,h,676000.0,S,Stockdale,2018,25.9,2.0,2.0,448.0,Whittlesea City Council,Northern Metropolitan,5812.0
31007,3,h,592000.0,S,Ray,2018,17.9,2.0,1.0,623.0,Whittlesea City Council,Northern Metropolitan,10529.0
31009,3,h,635000.0,S,HAR,2018,17.9,2.0,2.0,593.4889333778223,Whittlesea City Council,Northern Metropolitan,10529.0
31011,2,u,672000.0,S,O'Brien,2018,14.3,1.0,1.0,593.4889333778223,Kingston City Council,Southern Metropolitan,2555.0
31014,1,h,340000.0,SP,hockingstuart,2018,6.2,1.0,1.0,593.4889333778223,Hobsons Bay City Council,Western Metropolitan,5498.0
31015,2,t,880000.0,S,Rendina,2018,1.8,1.0,1.0,593.4889333778223,Melbourne City Council,Northern Metropolitan,6821.0
31016,4,h,1455000.0,S,Buxton,2018,12.3,2.0,2.0,550.0,Monash City Council,Southern Metropolitan,3224.0
31017,4,h,1451000.0,S,O'Brien,2018,21.5,3.0,2.0,593.4889333778223,Kingston City Council,South-Eastern Metropolitan,5087.0
31018,2,t,411000.0,S,LJ,2018,14.7,1.0,1.0,593.4889333778223,Wyndham City Council,Western Metropolitan,15542.0
31020,3,h,587500.0,S,LJ,2018,14.7,1.0,1.0,527.0,Wyndham City Council,Western Metropolitan,15542.0
31021,3,h,750000.0,S,Point,2018,14.7,2.0,2.0,593.4889333778223,Wyndham City Council,Western Metropolitan,15542.0
31022,3,h,675000.0,S,Reliance,2018,14.7,2.0,2.0,593.4889333778223,Wyndham City Council,Western Metropolitan,15542.0
31023,4,h,692000.0,S,Reliance,2018,14.7,2.0,2.0,593.4889333778223,Wyndham City Council,Western Metropolitan,15542.0
31025,2,u,525500.0,SP,Ray,2018,12.0,1.0,1.0,593.4889333778223,Darebin City Council,Northern Metropolitan,21650.0
31026,3,u,656000.0,S,Ray,2018,21.3,2.0,2.0,593.4889333778223,Maroondah City Council,Eastern Metropolitan,4407.0
31027,4,h,930000.0,S,Noel,2018,23.5,2.0,2.0,664.0,Knox City Council,South-Eastern Metropolitan,11667.0
31028,3,h,525000.0,S,Raine,2018,20.6,2.0,1.0,593.4889333778223,Hume City Council,Northern Metropolitan,5833.0
31029,3,u,870000.0,VB,Buxton,2018,15.2,2.0,2.0,593.4889333778223,Bayside City Council,Southern Metropolitan,4497.0
31030,3,h,606000.0,S,O'Brien,2018,35.4,1.0,2.0,613.0,Frankston City Council,South-Eastern Metropolitan,8077.0
31031,2,h,807500.0,SP,Sweeney,2018,5.1,1.0,2.0,328.0,Maribyrnong City Council,Western Metropolitan,2417.0
31032,4,h,670000.0,S,Ray,2018,20.5,2.0,2.0,593.4889333778223,Whittlesea City Council,Northern Metropolitan,7969.0
31033,3,u,801000.0,S,MICM,2018,0.7,2.0,2.0,593.4889333778223,Melbourne City Council,Southern Metropolitan,8400.0
31034,2,u,530000.0,S,MICM,2018,0.7,1.0,1.0,593.4889333778223,Melbourne City Council,Southern Metropolitan,8400.0
31036,3,h,675000.0,S,hockingstuart,2018,14.0,1.0,2.0,593.4889333778223,Brimbank City Council,Western Metropolitan,14042.0
31037,2,u,400000.0,PI,People,2018,14.0,1.0,1.0,593.4889333778223,Brimbank City Council,Western Metropolitan,14042.0
31039,2,t,830000.0,S,Nelson,2018,7.0,1.0,1.0,593.4889333778223,Darebin City Council,Northern Metropolitan,8870.0
31041,3,u,437500.0,S,hockingstuart,2018,14.7,2.0,2.0,593.4889333778223,Wyndham City Council,Western Metropolitan,16166.0
31042,3,h,900000.0,SA,Barry,2018,14.7,2.0,4.0,593.4889333778223,Wyndham City Council,Western Metropolitan,16166.0
31045,2,t,623000.0,S,hockingstuart,2018,6.4,1.0,1.0,593.4889333778223,Maribyrnong City Council,Western Metropolitan,5058.0
31046,2,h,755000.0,S,hockingstuart/Biggin,2018,6.3,1.0,2.0,303.0,Maribyrnong City Council,Western Metropolitan,6543.0
31048,1,u,420000.0,VB,Biggin,2018,3.0,1.0,0.0,593.4889333778223,Yarra City Council,Northern Metropolitan,4019.0
31049,4,h,1710000.0,PI,Jellis,2018,7.5,2.0,3.0,593.4889333778223,Moonee Valley City Council,Western Metropolitan,1543.0
31050,3,h,693000.0,S,Nelson,2018,10.4,1.0,1.0,593.4889333778223,Moonee Valley City Council,Western Metropolitan,3464.0
31051,2,u,780000.0,VB,Greg,2018,3.0,1.0,1.0,593.4889333778223,Port Phillip City Council,Southern Metropolitan,3280.0
31052,3,h,812000.0,S,RW,2018,10.5,1.0,3.0,593.4889333778223,Brimbank City Council,Western Metropolitan,2185.0
31053,3,h,970000.0,S,Williams,2018,11.0,2.0,2.0,534.0,Hobsons Bay City Council,Western Metropolitan,5301.0
31054,4,h,840000.0,SP,Sweeney,2018,15.5,2.0,4.0,593.4889333778223,Hobsons Bay City Council,Western Metropolitan,7630.0
31055,3,h,808000.0,S,hockingstuart,2018,15.5,2.0,4.0,593.4889333778223,Hobsons Bay City Council,Western Metropolitan,7630.0
31056,2,h,545000.0,S,Barry,2018,15.5,1.0,2.0,593.4889333778223,Hobsons Bay City Council,Western Metropolitan,7630.0
31057,3,h,870000.0,S,hockingstuart,2018,9.4,1.0,2.0,534.0,Hobsons Bay City Council,Western Metropolitan,5132.0
31058,3,t,671000.0,S,Village,2018,9.4,2.0,2.0,593.4889333778223,Hobsons Bay City Council,Western Metropolitan,5132.0
31059,3,h,726500.0,S,Barry,2018,12.8,2.0,1.0,690.0,Brimbank City Council,Western Metropolitan,1281.0
31060,3,h,495000.0,PI,Nguyen,2018,12.8,3.0,2.0,593.4889333778223,Brimbank City Council,Western Metropolitan,1281.0
31061,2,u,490000.0,S,Woodards,2018,6.3,1.0,1.0,593.4889333778223,Stonnington City Council,Southern Metropolitan,4836.0
31062,3,t,950000.0,S,Nelson,2018,4.3,2.0,2.0,184.0,Moonee Valley City Council,Western Metropolitan,6567.0
31063,3,u,520000.0,VB,Nelson,2018,4.3,2.0,2.0,593.4889333778223,Moonee Valley City Council,Western Metropolitan,6567.0
31064,4,t,1075000.0,S,Nelson,2018,4.3,2.0,2.0,593.4889333778223,Moonee Valley City Council,Western Metropolitan,6567.0
31065,2,t,640000.0,VB,Nelson,2018,4.3,1.0,1.0,593.4889333778223,Moonee Valley City Council,Western Metropolitan,6567.0
31066,5,h,1950000.0,S,Fletchers,2018,10.2,3.0,2.0,743.0,Boroondara City Council,Southern Metropolitan,3052.0
31067,1,u,349000.0,S,Marshall,2018,6.4,1.0,0.0,593.4889333778223,Port Phillip City Council,Southern Metropolitan,2952.0
31068,3,u,1150000.0,VB,Jellis,2018,7.9,1.0,2.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,5682.0
31069,2,u,745000.0,S,Purplebricks,2018,9.7,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,7809.0
31071,2,h,1800000.0,VB,Fletchers,2018,9.7,1.0,1.0,923.0,Boroondara City Council,Southern Metropolitan,7809.0
31072,3,h,813000.0,S,Barry,2018,23.2,2.0,2.0,725.0,Knox City Council,Eastern Metropolitan,5030.0
31073,2,u,526000.0,S,McGrath,2018,23.2,1.0,1.0,593.4889333778223,Maroondah City Council,Eastern Metropolitan,3598.0
31074,3,h,1291000.0,S,Buxton,2018,17.3,2.0,2.0,567.0,Bayside City Council,Southern Metropolitan,5366.0
31075,2,u,766000.0,S,Barry,2018,17.3,1.0,1.0,593.4889333778223,Bayside City Council,Southern Metropolitan,5366.0
31077,1,u,410000.0,SP,Buxton,2018,11.4,1.0,0.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,6795.0
31078,2,h,1400000.0,S,Buxton,2018,11.4,1.0,1.0,713.0,Glen Eira City Council,Southern Metropolitan,6795.0
31079,2,h,700000.0,VB,Buxton,2018,13.8,1.0,1.0,640.0,Glen Eira City Council,Southern Metropolitan,10969.0
31080,4,h,1751000.0,S,Buxton,2018,13.8,2.0,2.0,591.0,Glen Eira City Council,Southern Metropolitan,10969.0
31081,4,t,971000.0,S,Buxton,2018,13.8,2.0,2.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,10969.0
31082,3,h,1200000.0,VB,Buxton,2018,13.8,2.0,1.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,10969.0
31083,4,h,1210000.0,VB,Buxton,2018,13.8,2.0,2.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,10969.0
31084,4,t,1500000.0,VB,Buxton,2018,13.8,2.0,2.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,10969.0
31085,2,h,1186000.0,S,Jellis,2018,13.8,1.0,4.0,619.0,Glen Eira City Council,Southern Metropolitan,10969.0
31086,5,h,1175000.0,S,O'Brien,2018,35.2,2.0,2.0,593.4889333778223,Casey City Council,Eastern Victoria,17093.0
31087,3,h,1370000.0,S,RW,2018,13.4,1.0,1.0,882.0,Whitehorse City Council,Eastern Metropolitan,5713.0
31089,4,t,1000000.0,S,Jellis,2018,13.4,2.0,2.0,593.4889333778223,Whitehorse City Council,Eastern Metropolitan,5713.0
31090,4,t,1031000.0,S,Jellis,2018,13.4,2.0,2.0,593.4889333778223,Whitehorse City Council,Eastern Metropolitan,2867.0
31091,3,h,1030000.0,PI,Noel,2018,13.4,2.0,1.0,345.0,Whitehorse City Council,Eastern Metropolitan,4387.0
31092,4,h,946500.0,S,Ray,2018,25.0,2.0,2.0,593.4889333778223,Knox City Council,Eastern Metropolitan,9704.0
31093,4,h,780000.0,S,Noel,2018,25.0,2.0,2.0,854.0,Knox City Council,Eastern Metropolitan,9704.0
31094,3,u,593000.0,S,Barry,2018,25.0,2.0,2.0,593.4889333778223,Knox City Council,Eastern Metropolitan,9704.0
31097,3,h,565000.0,PI,Barry,2018,14.0,1.0,2.0,615.0,Hume City Council,Northern Metropolitan,4294.0
31098,2,u,410000.0,S,hockingstuart,2018,6.4,1.0,1.0,199.0,Brimbank City Council,Western Metropolitan,962.0
31099,1,u,315000.0,S,Walshe,2018,5.2,1.0,1.0,593.4889333778223,Moreland City Council,Northern Metropolitan,11918.0
31101,2,h,1005000.0,S,Nelson,2018,5.2,1.0,1.0,140.0,Moreland City Council,Northern Metropolitan,11918.0
31103,2,h,1190000.0,S,Nelson,2018,4.0,1.0,0.0,160.0,Moreland City Council,Northern Metropolitan,5533.0
31104,2,h,765000.0,S,Barry,2018,4.0,1.0,1.0,593.4889333778223,Moreland City Council,Northern Metropolitan,5533.0
31105,4,h,965000.0,SP,Nelson,2018,4.0,2.0,2.0,593.4889333778223,Moreland City Council,Northern Metropolitan,5533.0
31106,2,u,530000.0,PI,Walshe,2018,5.2,1.0,1.0,593.4889333778223,Moreland City Council,Northern Metropolitan,7082.0
31108,3,h,1250000.0,S,Jellis,2018,5.2,1.0,1.0,365.0,Moreland City Council,Northern Metropolitan,7082.0
31109,3,t,830000.0,VB,Woodards,2018,5.2,2.0,2.0,593.4889333778223,Moreland City Council,Northern Metropolitan,7082.0
31111,1,u,255000.0,SP,Jellis,2018,5.2,1.0,0.0,593.4889333778223,Moreland City Council,Northern Metropolitan,7082.0
31112,2,u,490000.0,S,Woodards,2018,5.2,1.0,2.0,593.4889333778223,Moreland City Council,Northern Metropolitan,7082.0
31113,3,h,689000.0,S,Ray,2018,12.1,2.0,2.0,593.4889333778223,Banyule City Council,Northern Metropolitan,10175.0
31114,2,t,405000.0,PI,Ray,2018,12.1,2.0,1.0,593.4889333778223,Banyule City Council,Northern Metropolitan,10175.0
31116,3,h,1213000.0,S,Biggin,2018,2.4,2.0,2.0,593.4889333778223,Yarra City Council,Northern Metropolitan,438.0
31117,4,h,650000.0,S,Barry,2018,14.8,2.0,2.0,593.4889333778223,Melton City Council,Western Metropolitan,1686.0
31118,3,h,1020000.0,S,Ray,2018,14.7,1.0,1.0,547.0,Whitehorse City Council,Eastern Metropolitan,4048.0
31119,2,u,1002500.0,S,Jellis,2018,7.7,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,8920.0
31120,3,u,1050000.0,S,Woodards,2018,7.7,2.0,2.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,8920.0
31122,4,h,1810000.0,PI,Woodards,2018,3.5,2.0,2.0,167.0,Melbourne City Council,Northern Metropolitan,3106.0
31123,2,h,965000.0,S,Nelson,2018,3.5,1.0,1.0,593.4889333778223,Melbourne City Council,Northern Metropolitan,3106.0
31124,2,u,780000.0,S,Woodards,2018,10.1,2.0,2.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,7822.0
31125,1,u,345000.0,S,Ray,2018,10.1,1.0,0.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,7822.0
31128,3,u,676000.0,S,Buxton,2018,31.2,2.0,2.0,593.4889333778223,Kingston City Council,South-Eastern Metropolitan,1989.0
31132,4,h,835000.0,S,Ray,2018,27.0,2.0,2.0,555.0,Kingston City Council,South-Eastern Metropolitan,2076.0
31134,4,t,1156000.0,SP,Buxton,2018,17.9,2.0,2.0,593.4889333778223,Bayside City Council,Southern Metropolitan,9758.0
31135,4,h,900000.0,S,Buxton,2018,17.9,2.0,1.0,533.0,Bayside City Council,Southern Metropolitan,9758.0
31136,3,h,830000.0,S,Max,2018,27.1,2.0,2.0,593.4889333778223,Yarra Ranges Shire Council,Eastern Victoria,3789.0
31137,3,t,805000.0,S,Buxton,2018,17.5,2.0,2.0,593.4889333778223,Kingston City Council,South-Eastern Metropolitan,2727.0
31139,3,h,575000.0,SP,YPA,2018,43.4,2.0,2.0,593.4889333778223,Casey City Council,Eastern Victoria,2987.0
31140,2,h,821000.0,S,Nelson,2018,6.7,1.0,1.0,490.0,Darebin City Council,Northern Metropolitan,11204.0
31141,2,h,980000.0,SA,Nelson,2018,6.7,1.0,1.0,298.0,Darebin City Council,Northern Metropolitan,11204.0
31142,3,h,940000.0,S,Nelson,2018,6.7,2.0,2.0,653.0,Darebin City Council,Northern Metropolitan,3445.0
31143,3,h,620000.0,PI,YPA,2018,20.6,2.0,1.0,788.0,Hume City Council,Northern Metropolitan,15510.0
31144,3,h,520000.0,SA,YPA,2018,20.6,1.0,0.0,583.0,Hume City Council,Northern Metropolitan,15510.0
31145,3,h,385000.0,S,Ray,2018,20.6,2.0,2.0,207.0,Hume City Council,Northern Metropolitan,15510.0
31146,4,h,761000.0,S,Ray,2018,20.6,2.0,2.0,593.4889333778223,Hume City Council,Northern Metropolitan,15510.0
31148,2,h,414000.0,S,Ray,2018,20.6,1.0,1.0,593.4889333778223,Hume City Council,Northern Metropolitan,15510.0
31149,3,h,530000.0,S,C21,2018,34.7,1.0,3.0,593.4889333778223,Casey City Council,South-Eastern Metropolitan,4939.0
31150,2,h,1260000.0,S,Biggin,2018,2.4,1.0,1.0,593.4889333778223,Yarra City Council,Northern Metropolitan,1123.0
31151,3,h,1012000.0,SP,iTRAK,2018,23.0,1.0,1.0,1181.0,Maroondah City Council,Eastern Metropolitan,11925.0
31153,4,h,825000.0,PI,Ray,2018,23.0,2.0,2.0,593.4889333778223,Maroondah City Council,Eastern Metropolitan,11925.0
31155,4,h,1120000.0,S,Barry,2018,23.0,2.0,2.0,593.4889333778223,Maroondah City Council,Eastern Metropolitan,11925.0
31157,2,u,560000.0,S,RW,2018,23.0,1.0,1.0,593.4889333778223,Maroondah City Council,Eastern Metropolitan,2985.0
31158,3,h,535000.0,PI,YPA,2018,14.0,1.0,2.0,593.4889333778223,Hume City Council,Northern Metropolitan,2246.0
31159,3,h,515000.0,S,YPA,2018,14.0,1.0,2.0,552.0,Hume City Council,Northern Metropolitan,2246.0
31161,3,h,720000.0,VB,Barry,2018,21.8,2.0,1.0,593.4889333778223,Nillumbik Shire Council,Northern Victoria,4258.0
31162,3,t,885000.0,S,Barry,2018,12.4,2.0,2.0,593.4889333778223,Manningham City Council,Eastern Metropolitan,9028.0
31163,3,t,885000.0,SP,Barry,2018,12.4,2.0,2.0,152.0,Manningham City Council,Eastern Metropolitan,9028.0
31165,3,h,622000.0,S,YPA,2018,25.9,2.0,2.0,403.0,Nillumbik Shire Council,Northern Victoria,7254.0
31166,2,t,545000.0,VB,Greg,2018,27.0,1.0,2.0,140.0,Kingston City Council,South-Eastern Metropolitan,2546.0
31167,3,h,821000.0,S,Morrison,2018,18.0,1.0,2.0,677.0,Banyule City Council,Eastern Metropolitan,6990.0
31168,4,h,870000.0,S,Jellis,2018,18.0,2.0,2.0,593.4889333778223,Banyule City Council,Eastern Metropolitan,6990.0
31170,3,h,640000.0,SP,Barry,2018,28.5,2.0,0.0,593.4889333778223,Casey City Council,South-Eastern Metropolitan,8443.0
31171,3,h,676000.0,S,HAR,2018,19.6,2.0,2.0,593.4889333778223,Whittlesea City Council,Northern Metropolitan,10926.0
31172,3,h,1715000.0,S,Rendina,2018,7.5,1.0,2.0,580.0,Moonee Valley City Council,Western Metropolitan,9264.0
31173,4,h,1067500.0,S,Nelson,2018,7.5,3.0,2.0,593.4889333778223,Moonee Valley City Council,Western Metropolitan,9264.0
31174,3,h,630000.0,S,Re,2018,13.1,1.0,3.0,593.4889333778223,Hume City Council,Northern Metropolitan,5070.0
31175,3,t,520000.0,SP,Barry,2018,13.1,2.0,2.0,593.4889333778223,Hume City Council,Northern Metropolitan,5070.0
31177,3,h,750000.0,S,LJ,2018,24.8,2.0,2.0,852.0,Knox City Council,Eastern Metropolitan,10788.0
31178,2,t,753000.0,S,Peter,2018,2.1,1.0,1.0,593.4889333778223,Yarra City Council,Northern Metropolitan,5825.0
31181,2,u,585000.0,S,Village,2018,5.1,1.0,1.0,593.4889333778223,Maribyrnong City Council,Western Metropolitan,7570.0
31182,2,u,497000.0,S,Sweeney,2018,5.1,1.0,1.0,593.4889333778223,Maribyrnong City Council,Western Metropolitan,7570.0
31183,2,u,490000.0,S,hockingstuart,2018,38.0,1.0,1.0,593.4889333778223,Frankston City Council,South-Eastern Metropolitan,17055.0
31184,4,h,1215500.0,S,Eview,2018,38.0,2.0,3.0,593.4889333778223,Frankston City Council,South-Eastern Metropolitan,7566.0
31185,2,u,406000.0,SP,Woodards,2018,10.1,1.0,1.0,593.4889333778223,Glen Eira City Council,Southern Metropolitan,2403.0
31186,2,u,646000.0,S,hockingstuart,2018,7.3,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,10412.0
31187,2,u,560000.0,S,hockingstuart,2018,7.3,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,10412.0
31188,2,u,1186000.0,S,Fletchers,2018,7.3,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,10412.0
31189,2,h,1312500.0,S,Buxton,2018,7.3,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,10412.0
31190,5,h,1925000.0,VB,Mega,2018,16.7,3.0,2.0,962.0,Monash City Council,Eastern Metropolitan,15321.0
31193,2,u,790000.0,S,Ray,2018,16.7,1.0,1.0,593.4889333778223,Monash City Council,Eastern Metropolitan,15321.0
31195,3,h,820000.0,SP,McGrath,2018,16.1,2.0,1.0,593.4889333778223,Banyule City Council,Northern Metropolitan,8524.0
31197,4,h,746000.0,S,Stockdale,2018,20.4,2.0,4.0,847.0,Hume City Council,Northern Metropolitan,4864.0
31198,4,h,999000.0,S,YPA,2018,20.4,2.0,2.0,593.4889333778223,Hume City Council,Northern Metropolitan,4864.0
31199,2,u,505000.0,S,Jellis,2018,5.3,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,11308.0
31200,1,u,511000.0,S,Jellis,2018,5.3,1.0,0.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,11308.0
31201,2,u,640000.0,S,Jellis,2018,5.3,1.0,1.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,11308.0
31202,1,u,390000.0,S,Jellis,2018,6.2,1.0,0.0,593.4889333778223,Boroondara City Council,Southern Metropolitan,6482.0
31204,3,h,876000.0,S,Greg,2018,18.7,1.0,3.0,707.0,Kingston City Council,South-Eastern Metropolitan,1048.0
31205,3,h,950000.0,PI,Maitland,2018,16.0,3.0,4.0,593.4889333778223,Bayside City Council,Southern Metropolitan,4794.0
31208,4,h,680000.0,S,O'Brien,2018,18.0,2.0,3.0,680.0,Brimbank City Council,Western Metropolitan,5556.0
31209,4,h,620000.0,S,Barry,2018,18.0,2.0,2.0,593.4889333778223,Brimbank City Council,Western Metropolitan,5556.0
31210,4,h,642000.0,S,Barry,2018,18.0,2.0,2.0,593.4889333778223,Brimbank City Council,Western Metropolitan,5556.0
31211,3,h,795000.0,S,Barry,2018,18.4,2.0,4.0,941.0,Wyndham City Council,Western Metropolitan,13830.0
31213,4,h,570000.0,S,hockingstuart,2018,18.4,2.0,2.0,593.4889333778223,Wyndham City Council,Western Metropolitan,13830.0
31215,3,h,556000.0,S,Sweeney,2018,18.4,2.0,2.0,685.0,Wyndham City Council,Western Metropolitan,13830.0
